dcid,reactionID
bio/beta_oxidation_of_branched-chain_fatty_acids_(mitochondrial),bio/HMR_3528
bio/beta_oxidation_of_branched-chain_fatty_acids_(mitochondrial),bio/HMR_3529
bio/beta_oxidation_of_branched-chain_fatty_acids_(mitochondrial),bio/HMR_3530
bio/beta_oxidation_of_branched-chain_fatty_acids_(mitochondrial),bio/HMR_3531
bio/beta_oxidation_of_branched-chain_fatty_acids_(mitochondrial),bio/HMR_3532
bio/beta_oxidation_of_branched-chain_fatty_acids_(mitochondrial),bio/HMR_3533
bio/beta_oxidation_of_branched-chain_fatty_acids_(mitochondrial),bio/HMR_3534
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3275
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3277
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3278
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3279
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3280
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3281
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3282
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3283
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3284
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3285
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3286
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3287
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3288
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3290
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3292
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3293
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3294
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3296
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(mitochondrial),bio/HMR_3298
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3301
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3302
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3304
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3305
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3306
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3307
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3309
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3310
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3311
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3312
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3314
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3315
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3316
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3317
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3319
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3320
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3321
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3322
bio/beta_oxidation_of_di-unsaturated_fatty_acids_(n-6)_(peroxisomal),bio/HMR_3323
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3107
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3108
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3109
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3110
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3111
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3112
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3113
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3114
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3115
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3116
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3117
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3118
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3121
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3122
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3123
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3125
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3128
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3129
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3130
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3132
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3135
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3136
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3137
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3139
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3142
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3143
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3144
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3146
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3149
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3150
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3151
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3153
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3156
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3157
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3158
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3160
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3398
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3406
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3407
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3408
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3409
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3411
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3413
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3414
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3416
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3421
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3422
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3423
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3424
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3425
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3426
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3427
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3428
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3429
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3430
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3431
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3432
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_3433
bio/beta_oxidation_of_even-chain_fatty_acids_(mitochondrial),bio/HMR_9719
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3053
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3054
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3055
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3057
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3058
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3059
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3060
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3062
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3063
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3064
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3065
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3066
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3067
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3068
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3069
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3070
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3071
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3072
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3073
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3074
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3075
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3076
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3077
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3078
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3079
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3080
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3081
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3082
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3083
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3084
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3085
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3086
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3087
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3088
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3089
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3090
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3091
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3092
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3093
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3094
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3095
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3096
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3097
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3098
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3099
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3100
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3101
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3102
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3103
bio/beta_oxidation_of_even-chain_fatty_acids_(peroxisomal),bio/HMR_3104
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3170
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3171
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3172
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3173
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3174
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3175
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3176
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3177
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3178
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3179
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3180
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3181
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3182
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3183
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3184
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3185
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3186
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3187
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3188
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3189
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3190
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3191
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3192
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3193
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3194
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3195
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3196
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3197
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3198
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3199
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3200
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3201
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3202
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3203
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3204
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3205
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3396
bio/beta_oxidation_of_odd-chain_fatty_acids_(mitochondrial),bio/HMR_3397
bio/beta_oxidation_of_odd-chain_fatty_acids_(peroxisomal),bio/HMR_3056
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3480
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3482
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3484
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3486
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3488
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3489
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3491
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3493
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3498
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3501
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3503
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3505
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3506
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3508
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3509
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3510
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3511
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3512
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3513
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3514
bio/beta_oxidation_of_phytanic_acid_(peroxisomal),bio/HMR_3515
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1174
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1175
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1176
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1177
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1178
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1179
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1180
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1181
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1182
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1183
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1184
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1216
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1217
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1218
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1219
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1220
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1221
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1222
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1223
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1224
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1225
bio/beta_oxidation_of_poly-unsaturated_fatty_acids_(mitochondrial),bio/HMR_1226
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3240
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3241
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3242
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3243
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3244
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3245
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3246
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3247
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3250
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3252
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3254
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3256
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3258
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3260
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3262
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3264
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(mitochondrial),bio/HMR_3272
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(peroxisomal),bio/HMR_3356
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(peroxisomal),bio/HMR_3357
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(peroxisomal),bio/HMR_3358
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(peroxisomal),bio/HMR_3359
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(peroxisomal),bio/HMR_3360
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(peroxisomal),bio/HMR_3361
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(peroxisomal),bio/HMR_3362
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-7)_(peroxisomal),bio/HMR_3363
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3218
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3219
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3220
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3221
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3222
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3223
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3224
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3225
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3226
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3227
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3228
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3229
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3230
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3231
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3232
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3233
bio/beta_oxidation_of_unsaturated_fatty_acids_(n-9)_(mitochondrial),bio/HMR_3234
